Measurement Started!
0,0,0,0,0,0,0
1850.00, 11.47, 11.40, 0.00, 0.00, -2.18, 0.00, 1.53, 1.99, 164.69
1863.00, 11.03, 11.37, 0.00, -33.09, -2.24, 0.00, -1.53, -1.60, 168.50
1879.00, 11.43, 11.36, 0.00, 30.85, 0.00, 0.00, 0.45, -2.37, 167.25
1891.00, 11.52, 11.43, 0.00, 6.11, 4.14, 0.00, 1.96, 0.94, 171.31
1904.00, 11.48, 11.40, 0.00, -3.40, -1.76, 0.00, -2.93, -0.49, 160.00
1920.00, 11.46, 11.46, 0.00, -1.53, 4.02, 0.00, 2.99, 2.97, 158.50
1932.00, 10.64, 11.47, 0.00, -54.77, 0.00, 0.00, -0.10, 0.48, 153.38
1945.00, 11.50, 11.44, 0.00, 66.43, -2.63, 0.00, 6.33, -0.48, 144.88
1960.00, 11.55, 11.44, 0.00, 4.32, 0.00, 0.00, 3.72, -0.95, 152.63
1973.00, 11.54, 11.37, 0.00, 0.00, -4.39, 0.00, 0.97, -3.19, 169.81
1985.00, 11.60, 11.39, 0.00, 4.69, 0.00, 0.00, 0.45, -1.11, 168.06
1999.00, 11.51, 11.43, 0.00, -6.75, 2.79, 0.00, 0.21, 4.01, 169.69
2012.00, 11.44, 11.47, 0.00, -5.41, 2.82, 0.00, -0.85, -5.94, 159.06
2025.00, 11.45, 11.47, 0.00, 0.00, 0.00, 0.00, -0.23, 4.11, 158.31
2037.00, 11.53, 11.44, 0.00, 6.04, -2.47, 0.00, -0.84, -1.13, 153.69
2051.00, 11.47, 11.49, 0.00, -4.85, 4.44, 0.00, 1.45, -0.85, 147.63
2064.00, 11.51, 11.42, 0.00, 3.43, -5.54, 0.00, 2.36, -0.23, 170.94
2078.00, 11.54, 11.41, 0.00, 1.74, 0.00, 0.00, -3.37, -1.61, 173.81
2092.00, 11.59, 11.37, 0.00, 3.53, -3.03, 0.00, -1.66, -5.53, 165.69
2104.00, 11.58, 11.36, 0.00, 0.00, 0.00, 0.00, 2.14, 3.51, 173.00
2118.00, 11.53, 11.49, 0.00, -3.70, 9.84, 0.00, -0.59, 2.98, 163.00
2133.00, 11.12, 11.48, 0.00, -27.88, 0.00, 0.00, -1.34, -3.93, 157.00
2145.00, 11.51, 11.49, 0.00, 28.58, 0.00, 0.00, -0.27, -1.69, 150.81
2160.00, 11.47, 11.42, 0.00, -3.66, -5.27, 0.00, 3.15, -1.47, 144.31
2174.00, 11.55, 11.03, 0.00, 5.39, -26.37, 0.00, -0.54, -2.76, 171.94
2186.00, 11.58, 11.39, 0.00, 2.57, 27.36, 0.00, -0.58, -4.25, 172.25
2199.00, 11.53, 11.37, 0.00, -3.67, -1.58, 0.00, -0.21, -2.13, 166.13
2213.00, 11.56, 11.50, 0.00, 2.28, 10.22, 0.00, -0.54, -1.42, 172.06
