0,0,0,0,0,0,0
3447.00, 11.66, 11.43, 0.00, -3.12, 0.00, 0.00, 1.84, 1.69, 165.00
3460.00, 11.69, 11.45, 0.00, 2.09, 1.40, 0.00, -0.46, -5.97, 154.13
3472.00, 11.62, 11.45, 0.00, -5.26, 0.00, 0.00, 0.09, -2.37, 149.06
3486.00, 11.68, 11.49, 0.00, 4.89, 2.94, 0.00, 0.39, 0.86, 163.13
3499.00, 11.61, 11.48, 0.00, -5.95, 0.00, 0.00, 0.38, -1.96, 171.81
3512.00, 11.72, 11.45, 0.00, 8.36, -1.82, 0.00, 2.64, -0.55, 169.44
3525.00, 11.64, 11.39, 0.00, -5.78, -4.71, 0.00, -3.18, -3.40, 161.94
3539.00, 11.70, 11.35, 0.00, 4.36, -2.82, 0.00, -0.12, -4.73, 159.19
3551.00, 11.19, 11.41, 0.00, -37.15, 4.33, 0.00, 0.92, 1.42, 158.00
3567.00, 11.60, 11.39, 0.00, 30.62, -1.87, 0.00, -0.28, -3.16, 152.44
3580.00, 10.73, 11.46, 0.00, -58.39, 4.81, 0.00, 0.59, 0.86, 167.25
3593.00, 11.58, 11.52, 0.00, 65.47, 4.50, 0.00, 0.56, -3.81, 173.06
3607.00, 11.61, 11.02, 0.00, 1.62, -35.39, 0.00, 1.48, 0.54, 168.25
3621.00, 11.59, 11.46, 0.00, -1.49, 29.79, 0.00, 2.24, -1.71, 164.94
3634.00, 11.66, 11.37, 0.00, 5.44, -6.96, 0.00, -3.57, -1.03, 162.69
3648.00, 11.60, 11.37, 0.00, -4.24, 0.00, 0.00, -0.70, -6.36, 158.25
3661.00, 11.61, 11.39, 0.00, 0.00, 1.97, 0.00, -1.41, 2.30, 164.44
3674.00, 11.64, 11.42, 0.00, 1.78, 1.96, 0.00, 3.25, 1.70, 159.13
3686.00, 11.51, 11.45, 0.00, -9.95, 2.68, 0.00, -3.42, -4.39, 151.00
3700.00, 11.62, 11.45, 0.00, 8.66, 0.00, 0.00, -1.35, 2.58, 174.31
3713.00, 11.59, 11.55, 0.00, -2.35, 7.60, 0.00, 2.16, -0.23, 173.19
3726.00, 11.56, 11.51, 0.00, -1.93, -2.51, 0.00, 2.68, 3.22, 166.63
3740.00, 11.67, 11.41, 0.00, 8.72, -7.53, 0.00, -2.02, 0.10, 155.19
3753.00, 11.66, 11.34, 0.00, 0.00, -5.27, 0.00, 0.30, -4.79, 157.81
